"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2021991033916",2021,"991033916",185537,687081,-5.44344,56.028467,"Police Scotland","Serious",1,2,2021-04-08,"Thursday",11:33:00,NA,"S12000035","S12000035","A",NA,"Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2021-04-08 11:33:00
"2021991034028",2021,"991034028",273600,654681,-4.016332,55.768896,"Police Scotland","Serious",1,1,2021-04-05,"Monday",21:05:00,NA,"S12000029","S12000029","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine + high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-04-05 21:05:00
"2021991034076",2021,"991034076",318576,674949,-3.305799,55.960621,"Police Scotland","Slight",2,1,2021-04-09,"Friday",09:47:00,NA,"S12000036","S12000036","A",NA,"Dual carriageway",40,"More than 4 arms (not roundabout)","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-04-09 09:47:00
"2021991034228",2021,"991034228",277164,664921,-3.964188,55.861766,"Police Scotland","Serious",2,1,2021-04-09,"Friday",18:08:00,NA,"S12000050","S12000050","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2021-04-09 18:08:00
"2021991034314",2021,"991034314",255483,666363,-4.311071,55.868697,"Police Scotland","Slight",3,1,2021-04-09,"Friday",16:00:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",50,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","Roadworks","Other object on road","Urban","Yes","Data missing or out of range","-1",2021-04-09 16:00:00
"2021991034392",2021,"991034392",231748,704550,-4.713899,56.203706,"Police Scotland","Slight",1,1,2021-04-10,"Saturday",21:50:00,NA,"S12000035","S12000035","A",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-04-10 21:50:00
"2021991034411",2021,"991034411",240840,619692,-4.517779,55.445153,"Police Scotland","Slight",2,2,2021-04-09,"Friday",13:30:00,NA,"S12000028","S12000028","A",NA,"Single carriageway",30,"Other junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","Auto traffic signal - out","None","Rural","No","Data missing or out of range","-1",2021-04-09 13:30:00
"2021991034421",2021,"991034421",250205,671757,-4.398323,55.915506,"Police Scotland","Serious",2,2,2021-04-10,"Saturday",13:25:00,NA,"S12000039","S12000039","A",NA,"Dual carriageway",50,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2021-04-10 13:25:00
"2021991034469",2021,"991034469",258408,664548,-4.26342,55.853271,"Police Scotland","Slight",2,2,2021-04-11,"Sunday",14:30:00,NA,"S12000049","S12000049","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-04-11 14:30:00
"2021991034483",2021,"991034483",360094,738769,-2.650511,56.539212,"Police Scotland","Slight",1,2,2021-04-10,"Saturday",16:30:00,NA,"S12000041","S12000041","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing no high winds","Snow","None","None","Rural","Yes","Data missing or out of range","-1",2021-04-10 16:30:00
"2021991034665",2021,"991034665",214567,669858,-4.966455,55.886053,"Police Scotland","Slight",1,1,2021-04-06,"Tuesday",19:23:00,NA,"S12000035","S12000035","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2021-04-06 19:23:00
"2021991034747",2021,"991034747",147024,932182,-6.307883,58.205565,"Police Scotland","Slight",3,1,2021-04-12,"Monday",09:00:00,NA,"S12000013","S12000013","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-04-12 09:00:00
"2021991034821",2021,"991034821",265179,664039,-4.155093,55.850643,"Police Scotland","Slight",2,3,2021-04-11,"Sunday",17:45:00,NA,"S12000049","S12000049","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Wet or damp","None","None","Urban","No - accident was reported using a self completion  form (self rep only)","Data missing or out of range","-1",2021-04-11 17:45:00
"2021991034857",2021,"991034857",292810,557181,-3.67298,54.897828,"Police Scotland","Fatal",2,1,2021-04-11,"Sunday",13:00:00,NA,"S12000006","S12000006","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing no high winds","Snow","Road sign or marking defective or obscured","None","Rural","Yes","Data missing or out of range","-1",2021-04-11 13:00:00
"2021991034858",2021,"991034858",299626,581339,-3.575225,55.116248,"Police Scotland","Serious",2,1,2021-04-10,"Saturday",19:35:00,NA,"S12000006","S12000006","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-04-10 19:35:00
"2021991035224",2021,"991035224",68887,803306,-7.455655,57.001701,"Police Scotland","Slight",2,3,2021-04-13,"Tuesday",06:30:00,NA,"S12000013","S12000013","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-04-13 06:30:00
"2021991035496",2021,"991035496",281328,692387,-3.909827,56.109444,"Police Scotland","Slight",3,2,2021-04-14,"Wednesday",08:45:00,NA,"S12000030","S12000030","A",NA,"Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-04-14 08:45:00
"2021991035511",2021,"991035511",338632,730895,-2.997586,56.466166,"Police Scotland","Slight",2,1,2021-04-14,"Wednesday",09:37:00,NA,"S12000042","S12000042","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-04-14 09:37:00
"2021991035585",2021,"991035585",271771,655401,-4.045802,55.77488,"Police Scotland","Slight",3,3,2021-04-14,"Wednesday",12:19:00,NA,"S12000029","S12000029","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2021-04-14 12:19:00
"2021991035590",2021,"991035590",258149,663006,-4.266748,55.839351,"Police Scotland","Slight",1,1,2021-04-13,"Tuesday",15:00:00,NA,"S12000049","S12000049","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-04-13 15:00:00
"2021991035651",2021,"991035651",265171,662522,-4.154467,55.83702,"Police Scotland","Slight",2,3,2021-04-14,"Wednesday",18:25:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",40,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-04-14 18:25:00
"2021991035655",2021,"991035655",273876,654657,-4.011925,55.768753,"Police Scotland","Slight",2,1,2021-04-14,"Wednesday",14:00:00,NA,"S12000029","S12000029","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2021-04-14 14:00:00
"2021991035670",2021,"991035670",254414,671784,-4.331056,55.917041,"Police Scotland","Serious",2,1,2021-04-14,"Wednesday",16:15:00,NA,"S12000045","S12000045","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-04-14 16:15:00
"2021991035671",2021,"991035671",286707,658590,-3.809161,55.807251,"Police Scotland","Slight",2,1,2021-04-13,"Tuesday",18:20:00,NA,"S12000050","S12000050","A",NA,"Dual carriageway",50,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-04-13 18:20:00
"2021991035942",2021,"991035942",375028,775603,-2.411279,56.871139,"Police Scotland","Serious",3,1,2021-04-10,"Saturday",12:30:00,NA,"S12000034","S12000034","A",NA,"Dual carriageway",70,"Other junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-04-10 12:30:00
"2021991035993",2021,"991035993",327190,665276,-3.165249,55.875116,"Police Scotland","Serious",1,1,2021-04-10,"Saturday",19:27:00,NA,"S12000019","S12000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2021-04-10 19:27:00
"2021991036220",2021,"991036220",379915,827312,-2.335281,57.335872,"Police Scotland","Slight",2,1,2021-04-16,"Friday",11:45:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",40,"Roundabout","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-04-16 11:45:00
