"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2020990932637",2020,"990932637",310784,832161,-3.485097,57.371117,"Police Scotland","Slight",1,1,2020-02-21,"Friday",10:30:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-02-21 10:30:00
"2020990932643",2020,"990932643",330492,671752,-3.114155,55.933778,"Police Scotland","Slight",2,2,2020-02-21,"Friday",10:30:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",30,"More than 4 arms (not roundabout)","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Raining + high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-02-21 10:30:00
"2020990932658",2020,"990932658",380683,807111,-2.320945,57.154446,"Police Scotland","Slight",2,2,2020-02-19,"Wednesday",08:10:00,"Aberdeenshire","S12000034","S12000034","A",NA,"Single carriageway",50,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-02-19 08:10:00
"2020990932705",2020,"990932705",167077,774680,-5.816959,56.805125,"Police Scotland","Serious",1,1,2020-02-20,"Thursday",15:32:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Other","Frost or ice","None","None","Rural","Yes","Data missing or out of range","-1",2020-02-20 15:32:00
"2020990932717",2020,"990932717",263296,658884,-4.182551,55.803829,"Police Scotland","Slight",1,1,2020-02-21,"Friday",15:48:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Dual carriageway",40,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining + high winds","Flood over 3cm. deep","None","None","Urban","Yes","Data missing or out of range","-1",2020-02-21 15:48:00
"2020990932721",2020,"990932721",318136,670880,-3.311608,55.923998,"Police Scotland","Slight",3,2,2020-02-21,"Friday",13:50:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",50,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine + high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-02-21 13:50:00
"2020990932728",2020,"990932728",320708,685940,-3.274908,56.059704,"Police Scotland","Serious",1,1,2020-02-21,"Friday",16:15:00,"Fife","S12000047","S12000047","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-02-21 16:15:00
"2020990932729",2020,"990932729",356854,612001,-2.682824,55.400044,"Police Scotland","Serious",2,1,2020-02-21,"Friday",18:00:00,"Scottish Borders","S12000026","S12000026","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining + high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-02-21 18:00:00
"2020990932808",2020,"990932808",259079,667655,-4.254327,55.881362,"Police Scotland","Serious",1,1,2020-02-19,"Wednesday",16:00:00,"Glasgow City","S12000049","S12000049","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Raining + high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-02-19 16:00:00
"2020990932815",2020,"990932815",337940,731378,-3.00893,56.470414,"Police Scotland","Slight",2,2,2020-02-03,"Monday",10:51:00,"Dundee City","S12000042","S12000042","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Other","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-02-03 10:51:00
"2020990932853",2020,"990932853",239424,672958,-4.571345,55.922808,"Police Scotland","Serious",3,1,2020-02-22,"Saturday",13:00:00,"Renfrewshire","S12000038","S12000038","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-02-22 13:00:00
"2020990932876",2020,"990932876",293228,625170,-3.692172,55.508588,"Police Scotland","Slight",2,1,2020-02-21,"Friday",16:06:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining + high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-02-21 16:06:00
"2020990932885",2020,"990932885",288197,824076,-3.856797,57.29354,"Police Scotland","Serious",1,2,2020-02-22,"Saturday",05:27:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Snowing + high winds","Frost or ice","None","None","Rural","No","Data missing or out of range","-1",2020-02-22 05:27:00
"2020990932894",2020,"990932894",345661,659322,-2.868892,55.824067,"Police Scotland","Fatal",2,1,2020-02-22,"Saturday",18:55:00,"Scottish Borders","S12000026","S12000026","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine + high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-02-22 18:55:00
"2020990932906",2020,"990932906",327408,687964,-3.167892,56.07895,"Police Scotland","Slight",2,1,2020-02-20,"Thursday",15:46:00,"Fife","S12000047","S12000047","A",NA,"Single carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing + high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-02-20 15:46:00
"2020990932908",2020,"990932908",331578,666905,-3.095548,55.890393,"Police Scotland","Slight",2,2,2020-01-24,"Friday",05:30:00,"Midlothian","S12000019","S12000019","A",NA,"Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-01-24 05:30:00
"2020990932912",2020,"990932912",329258,695210,-3.1401,56.144316,"Police Scotland","Slight",2,1,2020-02-08,"Saturday",14:19:00,"Fife","S12000047","S12000047","A",NA,"Dual carriageway",70,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-02-08 14:19:00
"2020990932921",2020,"990932921",330915,735247,-3.123959,56.504188,"Police Scotland","Slight",2,1,2020-02-22,"Saturday",13:10:00,"Angus","S12000041","S12000041","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing + high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-02-22 13:10:00
"2020990932953",2020,"990932953",289093,731966,-3.801685,56.466722,"Police Scotland","Slight",1,1,2020-02-23,"Sunday",08:40:00,"Perth and Kinross","S12000048","S12000048","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Snowing + high winds","Snow","None","None","Rural","Yes","Data missing or out of range","-1",2020-02-23 08:40:00
"2020990932960",2020,"990932960",280338,695330,-3.927057,56.135624,"Police Scotland","Slight",1,1,2020-02-23,"Sunday",10:45:00,"Stirling","S12000030","S12000030","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-02-23 10:45:00
"2020990933008",2020,"990933008",258268,656410,-4.261412,55.780168,"Police Scotland","Slight",3,1,2020-02-23,"Sunday",14:17:00,"East Renfrewshire","S12000011","S12000011","A",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Other","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-02-23 14:17:00
"2020990933023",2020,"990933023",340156,730690,-2.972809,56.464521,"Police Scotland","Slight",2,1,2020-02-22,"Saturday",22:45:00,"Dundee City","S12000042","S12000042","A",NA,"Roundabout",30,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-02-22 22:45:00
"2020990933425",2020,"990933425",329652,843955,-3.174842,57.480344,"Police Scotland","Serious",3,5,2020-02-23,"Sunday",17:25:00,"Moray","S12000020","S12000020","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-02-23 17:25:00
"2020990933444",2020,"990933444",244065,636611,-4.476373,55.59807,"Police Scotland","Serious",1,1,2020-02-24,"Monday",15:25:00,"East Ayrshire","S12000008","S12000008","A",NA,"Slip road",30,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-02-24 15:25:00
"2020990933448",2020,"990933448",319180,669767,-3.294573,55.914177,"Police Scotland","Serious",2,1,2020-02-05,"Wednesday",17:30:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-02-05 17:30:00
"2020990933471",2020,"990933471",296045,680123,-3.668535,56.002739,"Police Scotland","Slight",3,1,2020-02-23,"Sunday",21:37:00,"Falkirk","S12000014","S12000014","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","Road surface defective","None","Rural","Yes","Data missing or out of range","-1",2020-02-23 21:37:00
